label,origin_pred,pred_eps=8.0,pred_eps=4.0
53,53,46,53
73,30,30,30
69,69,76,69
3,3,21,3
35,75,75,75
49,23,23,23
33,33,31,31
73,73,95,95
99,32,32,32
97,97,3,97
89,31,31,31
3,3,27,27
54,54,66,66
90,49,49,49
45,44,44,80
11,11,67,67
1,1,77,77
51,51,62,62
28,28,28,28
79,31,31,31
47,47,33,47
54,29,29,29
83,0,0,0
40,40,40,40
14,14,84,84
26,67,67,67
27,12,12,12
12,12,17,12
42,42,34,34
44,80,80,17
29,29,29,29
59,96,96,96
8,8,38,38
17,17,55,55
56,56,38,38
46,35,35,35
80,6,6,6
1,1,93,1
82,82,82,82
51,74,74,74
34,34,42,42
86,86,86,86
96,52,52,52
86,86,86,86
93,93,59,59
38,34,34,34
20,20,20,20
19,32,32,25
2,53,53,53
20,5,5,5
91,91,51,51
55,26,26,38
65,65,34,34
64,64,34,34
90,90,90,90
70,47,47,47
34,34,15,15
11,11,46,46
55,55,50,50
68,68,97,68
52,52,56,56
6,6,92,6
79,79,26,26
22,38,38,38
22,22,22,22
86,86,50,50
10,10,97,97
1,1,25,1
75,75,75,75
48,48,41,48
5,5,84,5
90,13,13,45
67,73,73,73
99,99,99,99
33,84,84,84
82,82,62,82
76,76,76,76
51,4,4,4
92,61,61,22
65,65,94,94
77,77,1,1
70,70,54,70
12,12,12,12
91,73,73,73
83,94,94,94
95,95,95,95
48,48,8,8
52,47,47,47
30,95,95,95
49,52,52,52
11,2,2,2
3,3,48,48
17,17,37,37
80,69,69,69
94,94,94,94
29,29,55,29
87,87,46,46
49,49,39,49
64,93,93,93
57,57,24,57
42,42,64,64
95,67,67,67
28,10,10,10
16,16,81,16
99,75,75,75
46,46,86,86
31,31,33,31
25,25,84,25
2,2,11,11
95,49,49,49
21,21,55,21
83,70,70,70
59,59,52,52
56,56,56,56
28,28,28,28
17,17,17,17
53,53,53,53
71,12,12,12
7,7,98,98
94,94,98,98
53,53,53,53
89,89,56,15
10,77,77,77
28,28,79,28
7,7,0,7
36,34,34,39
79,79,79,79
53,53,83,83
87,87,13,13
43,43,26,15
76,17,17,17
69,69,9,69
22,86,86,86
17,17,37,37
6,6,82,6
53,53,53,53
68,68,60,68
44,72,72,72
89,89,56,89
15,38,38,38
80,3,3,3
45,45,9,9
95,95,30,30
37,37,21,21
80,64,64,97
28,28,28,28
13,25,25,60
23,23,23,23
52,52,59,59
24,24,24,24
21,96,96,96
55,99,99,99
99,99,99,99
98,98,56,59
21,21,21,21
59,56,56,56
9,7,7,7
81,13,13,37
88,42,42,42
93,93,29,93
61,61,61,61
17,17,85,17
44,93,93,93
49,49,89,49
81,81,25,81
78,78,84,84
94,94,9,94
40,40,28,40
60,60,68,60
80,6,6,6
58,45,45,45
4,14,14,14
88,88,48,48
18,68,68,68
24,35,35,35
36,36,36,36
26,26,77,77
74,74,74,74
88,88,78,78
56,56,96,96
3,3,75,75
65,65,9,9
0,0,0,0
43,42,42,42
22,22,70,70
47,47,59,47
65,95,95,95
22,99,99,30
69,69,56,69
9,9,86,9
78,78,99,78
4,91,91,91
69,69,69,69
46,11,11,11
97,97,97,97
29,29,29,29
18,18,27,27
64,64,36,64
98,35,35,35
65,65,75,65
36,36,36,36
94,87,87,87
84,26,26,43
91,41,41,41
20,20,20,20
36,36,5,5
50,50,63,63
76,76,76,76
29,31,31,37
63,63,36,36
6,6,83,6
30,63,63,63
99,99,71,99
55,29,29,29
21,4,4,89
38,38,80,43
83,83,70,83
67,67,93,93
31,31,19,31
49,49,49,49
39,39,39,39
66,66,42,42
66,66,66,66
53,53,53,53
54,54,54,54
41,41,41,41
36,36,35,35
61,22,22,22
88,88,42,88
30,30,30,30
19,19,72,72
95,95,95,95
41,41,41,41
89,89,48,48
19,95,95,95
46,46,46,46
78,78,45,45
37,37,89,89
31,31,96,96
22,22,22,22
2,1,1,1
78,8,8,8
13,86,86,86
73,73,72,72
51,11,11,11
95,95,30,95
2,2,50,2
38,38,38,38
98,98,15,15
28,28,40,28
18,45,45,45
42,42,43,43
7,30,30,44
88,27,27,27
61,61,10,10
12,12,13,12
8,8,26,26
92,57,57,57
41,41,41,41
33,8,8,8
65,65,32,32
17,17,37,37
51,51,18,18
99,99,99,99
35,46,46,46
67,67,95,67
63,64,64,64
63,36,36,36
9,9,9,9
58,58,13,58
96,96,33,33
77,2,2,50
1,1,1,1
36,36,32,32
53,53,83,83
83,92,92,92
13,13,58,58
98,98,46,98
21,3,3,3
35,11,11,98
39,39,40,39
49,49,73,73
81,81,13,81
35,98,98,98
3,3,3,3
77,77,50,50
89,89,81,89
30,95,95,95
85,85,85,85
59,52,52,52
48,48,41,48
98,35,35,35
38,44,44,44
80,97,97,3
39,25,25,25
82,82,82,82
43,43,43,43
12,12,12,12
21,21,21,21
18,77,77,77
25,23,23,23
5,5,84,84
25,55,55,55
63,63,63,63
78,78,99,99
4,51,51,51
40,40,40,40
29,66,66,76
15,43,43,43
39,87,87,87
49,49,23,23
93,30,30,30
39,39,39,39
77,6,6,34
69,9,9,9
53,53,53,53
64,8,8,8
12,12,12,12
57,15,15,15
5,5,5,5
17,17,96,96
97,97,74,97
37,17,17,17
48,48,48,48
79,79,65,79
5,5,5,5
83,0,0,0
16,16,25,25
41,14,14,14
48,48,35,48
54,54,6,54
79,87,87,87
67,28,28,84
73,10,10,10
0,0,57,57
19,19,15,19
14,14,98,14
29,38,38,38
84,84,20,20
48,48,8,8
36,36,5,36
76,72,72,72
95,95,73,95
20,20,20,20
59,59,52,52
57,57,11,57
67,0,0,0
6,36,36,36
71,71,71,71
21,31,31,31
7,7,45,75
91,58,58,58
92,92,87,87
87,87,5,5
91,91,95,95
16,16,48,16
86,79,79,79
58,58,13,58
89,89,34,89
97,97,38,38
83,57,57,64
72,72,76,76
85,29,29,29
41,16,16,16
3,50,50,50
20,20,20,20
10,25,25,25
74,74,18,18
49,49,17,17
63,72,72,72
91,91,75,91
56,56,85,56
92,92,54,54
19,19,48,19
64,30,30,30
28,28,28,28
11,74,74,74
41,41,41,41
81,81,13,13
90,90,72,72
89,89,89,89
86,86,86,86
22,39,39,39
41,41,2,41
50,65,65,65
27,27,66,66
87,87,3,87
21,21,2,2
34,50,50,50
36,36,36,36
90,90,13,90
94,94,87,94
71,71,71,71
31,63,63,74
62,62,54,62
95,95,95,95
33,33,96,96
38,19,19,19
95,95,95,95
41,41,90,90
24,24,24,24
89,89,3,3
15,15,59,15
81,81,98,16
8,88,88,88
48,48,8,8
30,30,95,95
52,52,47,47
79,79,46,46
20,20,25,25
68,68,68,68
16,16,9,9
78,79,79,79
45,94,94,94
31,15,15,15
66,42,42,42
52,52,96,52
43,43,34,34
20,20,20,20
98,98,46,46
24,24,74,24
71,49,49,49
49,49,64,64
44,91,91,91
46,38,38,38
62,51,51,51
22,39,39,39
11,17,17,17
89,89,17,89
99,78,78,22
73,27,27,27
26,26,88,26
53,53,53,53
10,10,57,10
41,37,37,37
12,12,87,87
2,2,48,2
4,4,4,4
39,93,93,93
19,19,34,34
56,56,47,56
74,18,18,18
79,79,44,44
73,73,32,32
46,98,98,35
3,3,63,63
22,22,61,61
6,6,77,77
59,59,76,76
54,80,80,80
87,87,87,87
2,14,14,6
87,16,16,16
49,49,23,23
91,91,91,91
37,5,5,5
53,5,5,5
51,77,77,77
7,7,7,7
99,99,99,99
13,90,90,90
25,84,84,84
66,66,21,66
80,80,80,80
22,40,40,40
73,69,69,69
83,53,53,53
14,14,25,14
42,42,42,42
86,86,86,86
22,10,10,10
90,90,68,68
74,78,78,78
24,24,9,24
84,16,16,16
91,99,99,99
97,97,97,97
88,54,54,54
4,4,80,4
26,26,26,26
22,99,99,99
19,38,38,38
67,67,67,67
73,45,45,45
84,13,13,13
98,74,74,74
6,6,6,6
35,33,33,33
29,29,29,29
51,51,56,51
59,59,7,7
62,62,53,53
60,60,60,60
68,68,71,71
44,25,25,25
83,83,83,83
0,57,57,57
41,41,34,41
90,8,8,8
48,48,48,48
82,82,43,82
67,73,73,73
28,10,10,10
28,28,40,40
71,71,73,71
79,79,29,29
43,43,42,43
17,49,49,49
5,5,37,37
17,17,17,17
7,18,18,18
84,5,5,1
57,57,83,57
27,67,67,67
57,57,25,25
68,68,2,68
26,26,26,26
59,59,47,47
4,74,74,74
87,87,42,42
99,99,10,99
3,3,63,3
66,66,35,35
38,38,75,75
15,15,29,89
75,75,75,75
20,20,84,20
47,47,47,47
0,0,0,0
14,14,26,14
85,12,12,12
62,62,62,62
55,44,44,44
63,63,65,65
69,69,69,69
3,31,31,31
77,93,93,93
73,73,95,73
38,38,34,38
59,74,74,77
52,52,96,96
84,12,12,12
37,17,17,17
60,60,25,25
21,21,30,21
96,47,47,47
68,71,71,71
16,16,44,16
19,19,12,19
40,40,31,40
70,62,62,62
61,22,22,22
10,10,51,51
57,57,51,51
81,37,37,11
68,68,68,68
12,1,1,1
10,84,84,84
38,43,43,43
10,10,22,22
47,47,40,40
76,49,49,49
11,11,11,11
72,72,95,95
23,23,30,30
1,44,44,44
14,14,13,3
31,31,19,19
30,30,73,73
93,8,8,8
54,54,62,54
9,9,9,9
15,15,15,15
2,2,62,2
26,48,48,48
65,5,5,5
32,91,91,91
12,12,17,12
58,58,58,58
73,67,67,67
76,76,76,76
95,95,95,95
67,67,76,76
95,69,69,69
26,82,82,82
92,54,54,54
47,96,96,56
84,5,5,5
29,29,34,34
51,51,57,57
44,44,99,99
45,45,14,14
60,60,60,60
34,34,29,34
97,36,36,44
1,91,91,91
93,93,13,69
97,42,42,42
19,19,43,43
19,64,64,64
92,62,62,62
69,3,3,3
65,66,66,66
95,95,55,95
78,35,35,35
5,84,84,84
34,34,67,67
76,76,49,76
25,36,36,36
50,80,80,80
30,30,30,30
69,69,23,69
59,59,52,59
34,42,42,96
77,42,42,44
46,46,98,98
66,66,66,66
31,31,33,33
73,30,30,30
87,87,87,87
90,90,13,90
18,18,9,9
6,35,35,35
38,38,44,44
81,81,13,81
25,65,65,65
81,85,85,89
64,42,42,42
70,83,83,83
37,37,17,17
76,76,76,76
31,34,34,34
0,0,0,0
90,81,81,81
32,57,57,57
5,5,5,5
56,37,37,88
41,41,41,41
80,80,40,40
5,5,5,5
52,47,47,47
51,66,66,66
25,25,22,25
20,20,10,10
61,78,78,78
98,11,11,11
20,20,20,20
32,32,15,32
35,35,98,98
5,90,90,81
72,79,79,79
61,61,61,61
43,43,26,43
58,58,58,58
36,36,32,36
99,99,99,99
60,60,71,60
70,70,92,70
38,53,53,53
59,66,66,78
26,26,72,26
56,56,56,56
78,44,44,44
83,83,83,83
23,23,69,23
52,52,59,59
32,32,17,17
54,54,70,70
33,33,79,89
61,61,10,10
49,49,72,72
53,53,0,0
15,15,15,15
50,50,50,50
3,3,19,3
12,12,37,37
86,86,86,86
55,14,14,14
58,58,58,58
5,5,94,5
30,30,30,30
26,45,45,45
10,70,70,70
0,0,28,28
11,35,35,35
9,9,39,39
33,12,12,12
53,53,53,53
33,89,89,89
94,94,94,94
46,32,32,32
99,99,99,99
34,34,36,34
1,1,46,53
17,49,49,49
63,74,74,74
69,69,69,69
66,66,28,66
37,37,14,14
67,67,67,67
40,40,94,40
93,30,30,30
24,24,24,24
82,82,13,13
23,23,28,28
30,39,39,39
66,66,66,66
30,73,73,73
11,11,1,11
11,2,2,2
94,94,94,94
88,88,11,42
37,87,87,87
29,29,19,3
46,46,35,35
95,95,95,95
54,54,54,54
41,41,41,41
6,6,26,6
19,19,11,19
22,22,61,22
3,3,7,7
32,32,93,93
55,43,43,43
53,53,53,53
72,72,21,21
33,33,82,82
20,20,20,20
63,63,63,63
12,12,95,95
64,64,87,87
23,23,69,23
22,24,24,24
75,85,85,85
8,77,77,77
33,33,89,45
66,66,58,66
55,55,19,19
72,55,55,55
73,91,91,91
84,25,25,25
13,13,81,81
96,50,50,50
65,65,34,34
22,22,61,22
0,0,0,0
19,19,14,19
80,97,97,97
23,23,76,76
85,85,17,85
68,68,71,71
86,16,16,16
37,37,17,37
81,30,30,30
35,2,2,2
98,78,78,14
8,8,12,12
23,49,49,49
76,76,76,76
74,74,64,74
89,89,89,89
60,60,71,60
69,69,69,69
96,59,59,59
32,67,67,67
29,29,29,29
64,27,27,27
9,9,9,9
16,16,16,16
0,0,45,0
74,80,80,80
17,17,17,17
54,36,36,36
62,62,62,62
6,15,15,15
34,34,97,34
65,42,42,14
8,37,37,37
46,4,4,4
67,67,73,73
53,53,53,53
23,85,85,85
78,78,11,78
61,10,10,10
26,26,84,84
64,77,77,77
25,25,90,25
70,70,70,70
96,96,52,52
67,67,30,73
22,22,86,86
45,45,91,91
65,37,37,37
96,96,63,63
79,79,24,24
23,23,49,49
76,76,17,76
26,56,56,56
57,39,39,39
16,16,25,25
64,64,86,86
34,34,80,80
82,82,82,82
66,66,97,66
83,53,53,53
72,74,74,74
71,71,23,23
9,9,16,9
60,60,71,60
35,35,36,36
43,43,34,43
29,29,19,29
93,44,44,44
58,13,13,13
94,94,24,94
5,84,84,89
83,83,57,83
92,62,62,62
26,26,26,26
39,39,58,58
86,86,16,86
93,25,25,25
16,16,9,16
85,58,58,58
27,43,43,43
76,76,31,76
89,69,69,69
42,42,59,59
18,18,72,18
14,14,77,14
4,74,74,74
73,67,67,67
71,23,23,23
20,20,20,20
20,20,79,79
16,84,84,84
51,51,40,51
88,88,16,88
5,5,81,5
25,25,0,25
64,25,25,25
59,12,12,12
77,93,93,93
22,22,22,22
3,25,25,25
68,60,60,60
28,28,28,28
44,44,44,44
13,90,90,90
73,73,73,73
98,50,50,50
52,52,47,47
44,27,27,27
99,99,99,99
17,17,76,76
31,31,38,38
50,38,38,38
87,87,35,35
44,44,27,44
85,85,85,85
58,58,58,58
57,57,57,57
45,45,45,45
28,39,39,39
5,5,55,55
11,35,35,35
81,13,13,13
46,11,11,54
67,73,73,73
96,47,47,47
69,69,71,69
19,11,11,11
55,72,72,72
75,75,75,75
31,31,74,74
97,97,66,97
66,42,42,42
51,65,65,65
71,58,58,58
29,29,63,63
4,42,42,42
89,89,85,37
99,99,18,18
67,67,30,73
39,39,39,39
52,52,59,59
59,49,49,49
12,12,81,12
96,33,33,33
16,13,13,13
36,36,23,36
64,64,97,64
27,80,80,80
81,81,13,13
37,37,17,37
11,46,46,46
85,85,85,85
50,97,97,97
35,44,44,44
78,78,99,78
6,54,54,54
72,67,67,67
70,70,54,54
74,75,75,75
42,42,6,42
0,0,0,0
41,41,41,41
39,39,44,39
87,94,94,94
80,5,5,5
44,44,74,74
47,52,52,52
95,95,95,95
10,2,2,2
21,46,46,46
63,63,50,63
55,55,80,80
69,12,12,12
20,20,20,20
85,85,58,58
78,41,41,41
23,96,96,79
13,13,89,13
92,92,94,94
98,11,11,11
84,84,84,84
75,75,75,75
10,20,20,20
4,98,98,98
52,52,52,52
55,55,40,40
61,61,26,26
89,89,85,85
57,57,57,57
50,54,54,54
42,80,80,50
40,39,39,39
91,91,44,91
88,43,43,43
73,50,50,50
49,49,47,49
20,20,20,20
2,35,35,54
16,16,16,16
26,26,64,64
91,91,91,91
88,88,94,94
85,85,37,37
28,28,28,28
27,27,23,23
83,83,53,53
54,54,54,54
65,38,38,38
71,71,69,71
77,77,67,67
13,13,58,58
56,56,23,23
76,76,76,76
37,37,68,37
3,63,63,63
72,72,98,72
63,64,64,64
46,46,3,3
75,75,55,55
90,90,12,90
26,26,26,26
60,60,13,60
49,49,49,49
50,50,50,50
15,17,17,17
2,11,11,84
78,78,78,78
94,94,94,94
86,87,87,87
25,25,5,25
11,51,51,43
13,90,90,90
4,4,15,15
40,99,99,99
47,56,56,13
44,44,44,44
90,90,73,73
95,95,95,95
78,78,18,18
7,7,6,7
78,15,15,15
39,39,22,22
40,44,44,44
69,76,76,76
72,72,72,72
64,80,80,80
47,96,96,96
60,60,68,68
78,11,11,11
36,36,43,36
75,75,87,75
36,36,65,65
82,82,82,82
88,88,34,88
38,38,64,64
36,36,64,36
81,81,15,15
72,77,77,77
50,6,6,6
2,2,25,25
52,52,47,52
68,68,2,68
44,99,99,99
6,6,6,6
53,53,53,53
56,56,71,56
32,32,80,80
46,15,15,14
34,34,34,34
83,83,53,53
74,4,4,4
19,15,15,31
43,43,34,34
77,77,38,38
87,87,94,94
26,26,26,26
63,63,50,50
5,23,23,23
79,82,82,82
85,89,89,89
38,38,80,80
80,42,42,42
59,59,59,59
5,5,50,50
73,95,95,95
32,32,32,32
15,15,54,54
24,24,65,24
93,77,77,77
2,2,66,2
88,88,14,14
49,49,49,49
11,11,46,11
38,38,38,38
62,62,83,62
7,16,16,16
6,6,45,6
61,61,61,61
27,27,93,93
5,5,12,12
41,41,41,41
37,25,25,25
10,84,84,84
43,43,15,15
69,23,23,23
21,21,21,21
73,73,49,49
68,68,5,68
88,88,42,42
10,0,0,0
65,0,0,0
4,98,98,98
47,96,96,96
59,59,47,59
20,20,20,20
35,83,83,83
2,92,92,92
88,88,88,88
83,45,45,45
72,26,26,26
4,27,27,48
3,63,63,65
60,60,71,60
82,82,14,14
61,61,22,61
68,68,96,68
92,82,82,82
22,92,92,53
84,5,5,5
87,87,87,87
32,67,67,67
91,91,2,2
38,34,34,34
36,36,80,36
9,9,9,9
63,63,72,63
57,83,83,83
50,74,74,74
97,79,79,79
27,66,66,66
34,34,30,97
69,69,37,69
1,32,32,40
82,82,62,82
13,13,37,37
84,35,35,35
15,15,15,15
97,72,72,72
22,22,61,22
27,31,31,31
18,18,27,27
79,79,6,79
98,98,48,98
74,63,63,63
97,97,50,97
13,85,85,85
78,78,15,15
88,39,39,39
98,35,35,35
78,26,26,26
5,5,5,5
4,65,65,65
17,17,85,17
60,60,71,60
44,79,79,69
69,97,97,44
53,53,53,53
37,37,58,37
82,82,82,82
44,44,18,44
3,43,43,43
24,7,7,7
27,91,91,91
6,45,45,45
38,27,27,27
35,35,46,11
21,21,22,21
0,0,26,0
16,16,65,65
84,84,84,84
11,11,11,11
41,87,87,87
98,53,53,53
89,89,89,89
99,44,44,44
31,31,31,31
46,46,35,35
68,68,68,68
47,47,47,47
47,96,96,96
11,28,28,28
95,95,95,95
70,70,62,62
23,23,23,23
58,58,58,58
50,39,39,39
27,27,74,74
8,8,85,85
47,96,96,96
27,27,8,8
3,42,42,42
68,68,71,68
53,53,53,53
34,75,75,75
68,68,12,68
96,96,37,37
53,53,83,83
19,15,15,46
70,83,83,83
21,21,11,11
90,89,89,89
11,36,36,36
21,21,14,14
4,66,66,66
1,1,36,36
53,57,57,57
29,29,24,93
93,93,93,93
14,14,38,14
91,91,91,91
71,71,23,71
88,88,42,42
98,98,10,10
89,89,17,17
27,72,72,72
71,60,60,60
64,64,38,38
94,94,94,94
61,67,67,67
20,91,91,91
83,62,62,62
3,29,29,29
38,63,63,63
99,99,86,99
5,5,84,84
11,35,35,35
84,10,10,10
88,11,11,98
6,24,24,24
67,67,67,67
5,39,39,39
31,31,31,31
65,65,66,65
59,47,47,47
30,30,30,30
97,97,97,97
64,35,35,35
46,35,35,35
22,22,22,22
51,51,67,51
25,25,26,84
18,18,27,18
78,78,26,78
56,56,8,8
88,51,51,51
24,24,24,24
5,5,69,69
22,22,87,22
15,15,43,43
67,99,99,99
15,15,15,15
2,35,35,35
60,60,23,71
41,41,41,41
11,97,97,97
70,70,1,70
76,17,17,17
81,3,3,3
89,89,12,12
24,24,56,56
30,73,73,73
50,50,4,50
0,0,0,0
75,75,90,75
63,65,65,65
9,54,54,54
36,36,34,36
20,20,20,20
7,84,84,84
74,74,75,74
24,24,24,24
73,30,30,30
32,67,67,67
35,53,53,53
82,82,62,82
87,87,87,87
31,31,31,31
14,14,14,14
73,23,23,23
47,96,96,96
65,61,61,61
77,77,37,37
51,54,54,54
61,61,22,61
30,30,69,69
32,97,97,97
66,65,65,65
29,29,29,29
97,97,8,8
16,16,16,16
0,0,0,0
82,82,24,24
43,18,18,18
23,23,55,55
89,89,48,89
9,57,57,57
16,76,76,76
68,68,12,12
2,35,35,35
45,71,71,71
44,78,78,50
23,73,73,32
38,34,34,34
56,40,40,69
40,40,40,40
35,35,98,35
73,48,48,48
0,0,0,0
88,88,46,46
23,12,12,17
7,7,83,83
42,67,67,67
77,46,46,46
9,98,98,78
35,35,64,64
96,96,33,33
83,48,48,48
94,94,16,16
3,3,65,65
90,90,37,90
75,18,18,18
38,15,15,15
14,17,17,17
71,71,60,60
36,36,72,72
3,19,19,19
78,66,66,66
21,21,75,75
13,81,81,81
48,8,8,8
83,83,0,0
50,74,74,74
79,80,80,80
55,32,32,54
33,33,97,97
21,21,21,21
60,60,60,60
8,8,8,8
84,84,88,1
92,92,54,54
6,6,97,97
51,78,78,78
25,35,35,35
27,55,55,55
86,86,86,86
27,91,91,91
8,11,11,11
21,46,46,46
12,12,84,84
44,44,27,27
75,75,95,75
27,45,45,45
50,74,74,27
80,80,34,80
54,6,6,6
94,94,16,16
48,48,41,41
41,41,41,41
53,53,53,53
14,14,14,14
55,79,79,79
53,53,83,53
12,87,87,87
7,7,3,74
46,98,98,14
95,95,95,95
38,38,95,38
67,73,73,73
0,0,0,0
72,72,95,72
11,11,35,11
27,10,10,10
1,1,18,18
73,73,30,30
25,25,90,90
47,47,96,47
42,23,23,23
75,75,27,75
81,13,13,13
69,69,57,57
10,99,99,97
24,7,7,7
87,87,87,87
35,11,11,11
69,69,69,69
86,85,85,85
59,96,96,96
84,84,57,57
63,31,31,31
86,87,87,87
23,94,94,33
82,82,82,82
14,14,14,14
10,46,46,46
26,97,97,97
62,54,54,54
6,6,87,74
10,10,51,51
17,17,17,17
76,76,98,98
56,56,96,56
63,74,74,74
85,85,21,85
99,99,40,40
64,35,35,35
7,24,24,24
42,42,34,34
24,24,24,24
13,45,45,45
6,6,57,57
37,37,90,90
16,16,16,16
33,17,17,17
48,48,48,48
44,44,99,44
80,8,8,8
19,19,57,19
82,82,6,82
46,46,86,86
33,33,94,94
31,31,19,19
86,86,86,86
59,49,49,49
3,3,21,21
9,9,9,9
57,57,57,57
54,54,28,28
43,43,34,43
35,11,11,11
93,93,16,16
62,62,70,62
88,88,42,42
64,64,93,93
78,78,39,78
45,70,70,70
36,77,77,77
1,1,1,1
43,43,50,42
34,1,1,1
71,71,25,71
87,94,94,94
39,39,12,12
18,18,14,18
57,57,57,57
67,73,73,73
4,4,80,80
73,30,30,30
41,41,41,41
76,76,98,76
73,72,72,72
43,43,4,4
94,94,94,94
25,25,76,76
63,55,55,55
71,71,71,71
15,15,15,15
52,47,47,47
38,38,77,38
30,30,27,30
64,64,50,50
30,30,73,73
23,71,71,71
35,35,2,2
74,74,6,6
36,36,36,36
76,76,76,76
96,96,47,47
17,17,85,17
31,98,98,98
76,76,76,76
88,37,37,37
3,46,46,46
63,63,63,63
2,2,46,46
77,77,28,28
49,49,29,29
92,92,70,70
17,15,15,15
80,64,64,64
89,6,6,6
3,47,47,47
88,88,6,88
26,26,80,80
41,41,41,41
79,79,18,18
32,32,12,32
62,6,6,6
55,64,64,64
20,20,20,20
98,98,50,2
26,26,26,26
17,17,57,23
1,1,78,1
32,99,99,99
43,64,64,64
85,85,19,85
72,41,41,41
59,59,32,50
24,24,24,24
13,13,37,37
31,4,4,4
14,18,18,5
42,42,38,42
40,86,86,86
33,33,48,33
20,20,20,20
68,68,68,68
23,23,73,23
62,62,1,53
24,24,24,24
55,73,73,84
10,83,83,26
22,61,61,61
70,47,47,47
79,79,54,79
73,73,95,95
45,45,26,26
84,5,5,5
9,9,9,9
70,70,54,70
96,52,52,52
97,97,97,97
33,49,49,49
67,99,99,99
21,66,66,66
90,96,96,96
62,56,56,56
57,57,64,57
25,25,87,25
54,54,54,54
69,69,95,95
40,32,32,32
41,41,84,84
93,72,72,72
9,9,9,9
83,6,6,6
7,79,79,78
25,45,45,45
13,58,58,58
90,90,2,2
16,16,84,84
12,56,56,56
48,48,48,48
50,50,36,50
37,37,85,37
49,49,17,17
60,60,68,68
36,36,92,92
37,37,12,12
39,39,33,39
65,58,58,58
91,91,91,91
70,45,45,45
90,90,89,90
99,55,55,55
10,61,61,61
4,74,74,74
21,86,86,86
48,48,48,48
36,36,36,36
31,31,29,29
66,66,8,66
5,45,45,45
92,42,42,42
93,18,18,18
60,25,25,25
50,21,21,21
93,74,74,74
28,83,83,18
49,49,66,66
32,32,35,35
79,79,9,79
98,98,98,98
86,86,86,86
30,93,93,93
64,2,2,2
18,44,44,44
44,44,80,80
13,13,89,58
99,99,99,99
27,27,90,90
69,9,9,9
87,87,16,87
6,35,35,35
22,99,99,99
50,50,50,50
90,13,13,13
71,49,49,49
20,0,0,0
91,91,18,91
90,13,13,13
71,71,23,71
49,49,33,49
42,42,42,42
57,57,57,57
20,20,20,20
63,63,87,87
67,30,30,30
12,60,60,4
91,91,91,91
39,39,8,8
20,6,6,6
73,73,30,30
52,96,96,96
69,69,69,69
56,56,56,56
10,28,28,28
51,84,84,84
44,45,45,45
62,70,70,70
62,92,92,92
43,43,97,97
30,95,95,95
6,82,82,92
99,99,98,99
35,35,98,98
79,79,79,79
35,2,2,2
9,40,40,28
20,67,67,67
79,79,9,9
15,15,17,17
87,87,87,87
37,37,19,19
20,91,91,91
60,60,60,60
33,33,96,33
67,67,23,23
92,54,54,54
73,99,99,99
88,77,77,77
38,38,80,80
90,90,17,90
70,70,10,70
77,5,5,5
84,26,26,6
16,16,28,28
18,18,39,39
80,77,77,77
51,51,7,7
42,42,42,42
68,68,68,68
18,50,50,50
24,24,7,24
19,55,55,55
6,6,66,66
57,83,83,83
21,21,31,31
42,42,42,42
39,39,39,39
10,10,55,55
20,20,20,20
9,9,58,58
4,55,55,55
51,51,51,51
1,1,1,1
14,14,16,14
53,53,53,53
7,65,65,65
60,60,37,60
53,53,53,53
90,81,81,81
43,98,98,6
62,62,62,62
38,34,34,34
76,76,76,76
84,84,84,84
46,46,11,11
32,32,32,32
54,54,92,92
34,34,31,31
29,15,15,15
65,86,86,86
72,97,97,97
65,65,97,97
10,16,16,16
25,58,58,58
7,7,83,22
48,48,62,62
90,90,81,90
94,94,94,94
42,38,38,97
4,93,93,93
55,79,79,79
99,44,44,4
68,68,97,68
6,6,35,6
24,50,50,50
82,82,82,82
43,43,42,43
71,71,49,49
31,31,29,29
75,75,14,14
26,26,53,53
49,49,49,49
98,35,35,35
25,25,20,20
62,54,54,54
73,50,50,50
2,35,35,35
81,90,90,90
99,99,99,99
11,11,11,11
31,48,48,48
82,82,62,82
56,66,66,66
3,29,29,29
88,33,33,38
62,62,70,62
8,8,8,8
73,93,93,93
20,20,43,20
44,68,68,68
80,80,14,14
89,89,58,58
0,0,0,0
23,23,49,23
16,16,16,16
96,96,52,52
24,14,14,14
26,26,91,26
93,97,97,97
6,24,24,24
53,53,53,53
93,32,32,32
19,57,57,57
49,76,76,76
11,98,98,98
45,88,88,88
27,55,55,74
26,26,75,75
82,82,57,57
84,25,25,25
28,28,72,72
1,1,14,14
56,56,56,56
26,79,79,79
57,57,57,57
60,60,60,60
18,20,20,20
55,27,27,27
71,23,23,23
56,56,56,56
47,52,52,52
21,21,21,21
36,59,59,59
9,9,6,9
41,41,89,41
24,24,24,24
75,75,75,75
5,5,60,60
32,32,98,98
12,12,12,12
57,57,57,57
84,84,84,84
76,76,76,76
65,65,38,38
12,12,49,12
21,12,12,12
23,33,33,33
76,76,76,76
29,29,29,29
57,0,0,0
75,75,8,8
32,32,32,32
25,25,16,16
96,52,52,52
56,56,59,56
49,49,17,49
8,8,37,8
19,43,43,43
98,95,95,95
39,39,83,39
71,71,71,71
46,46,98,98
3,38,38,38
41,65,65,65
64,43,43,94
37,60,60,60
8,8,37,8
13,37,37,37
99,99,78,78
31,21,21,21
35,35,2,2
52,52,59,52
73,49,49,49
89,8,8,8
2,2,36,36
54,92,92,92
97,38,38,38
73,73,71,71
