label,origin_pred,pred_eps=8.0,pred_eps=4.0
53,53,83,53
73,30,30,30
69,69,76,69
3,3,93,3
35,75,75,75
49,23,23,23
33,33,96,33
73,73,67,73
99,39,39,39
97,3,3,33
89,31,31,31
3,93,93,93
54,66,66,66
90,49,49,49
45,77,77,77
11,98,98,98
1,1,36,1
51,70,70,70
28,28,56,28
79,32,32,32
47,47,52,47
54,20,20,20
83,83,35,0
40,40,86,40
14,14,18,18
26,67,67,67
27,12,12,12
12,12,49,12
42,42,34,42
44,80,80,80
29,29,24,29
59,96,96,96
8,8,48,8
17,17,96,17
56,74,74,74
46,32,32,32
80,3,3,3
1,1,14,1
82,82,62,82
51,33,33,33
34,25,25,25
86,86,46,86
96,47,47,47
86,86,93,86
93,93,50,93
38,38,97,97
20,20,20,20
19,65,65,89
2,35,35,35
20,5,5,5
91,91,51,91
55,45,45,45
65,65,27,65
64,64,50,64
90,90,12,90
70,47,47,47
34,15,15,15
11,35,35,35
55,97,97,97
68,68,37,68
52,59,59,59
6,6,14,6
79,79,46,79
22,5,5,5
22,22,40,22
86,65,65,8
10,97,97,97
1,1,86,78
75,75,24,75
48,14,14,14
5,5,84,5
90,68,68,68
67,79,79,79
99,99,99,99
33,84,84,84
82,82,62,82
76,76,76,76
51,56,56,56
92,61,61,61
65,65,66,65
77,77,7,77
70,70,54,70
12,12,49,12
91,73,73,73
83,50,50,50
95,95,73,95
48,48,41,48
52,47,47,47
30,95,95,95
49,49,52,52
11,11,2,11
3,3,21,21
17,17,85,17
80,31,31,31
94,94,9,94
29,29,44,29
87,87,65,86
49,49,76,49
64,93,93,93
57,24,24,24
42,97,97,97
95,67,67,67
28,10,10,10
16,16,81,16
99,51,51,51
46,35,35,35
31,31,96,31
25,25,5,25
2,2,11,2
95,73,73,73
21,21,22,21
83,70,70,70
59,52,52,52
56,56,56,56
28,28,28,28
17,17,37,17
53,53,53,53
71,71,23,71
7,7,24,7
94,98,98,98
53,53,36,53
89,19,19,19
10,65,65,65
28,54,54,54
7,7,0,7
36,39,39,39
79,79,21,79
53,53,83,53
87,10,10,10
43,26,26,26
76,17,17,17
69,28,28,28
22,98,98,98
17,17,37,17
6,6,74,6
53,53,70,53
68,68,60,68
44,27,27,27
89,89,56,89
15,38,38,38
80,18,18,18
45,45,84,45
95,30,30,30
37,13,13,13
80,50,50,74
28,28,56,28
13,13,25,13
23,23,25,23
52,52,59,52
24,24,24,24
21,79,79,79
55,91,91,91
99,99,61,99
98,59,59,59
21,21,22,21
59,59,76,59
9,7,7,7
81,83,83,83
88,42,42,42
93,93,72,93
61,61,22,61
17,17,12,17
44,45,45,93
49,49,96,49
81,81,4,81
78,78,26,78
94,40,40,40
40,40,40,40
60,60,68,60
80,88,88,88
58,58,81,58
4,6,6,6
88,88,42,88
18,73,73,73
24,19,19,19
36,36,50,36
26,7,7,7
74,74,27,74
88,38,38,38
56,56,96,56
3,51,51,51
65,81,81,81
0,0,83,0
43,42,42,42
22,22,10,22
47,47,86,47
65,49,49,49
22,33,33,33
69,69,57,57
9,9,40,9
78,78,26,78
4,91,91,91
69,76,76,76
46,11,11,11
97,97,64,64
29,29,96,29
18,65,65,65
64,32,32,32
98,35,35,35
65,65,41,65
36,36,1,36
94,87,87,87
84,26,26,26
91,91,41,93
20,20,24,20
36,36,25,36
50,78,78,78
76,76,96,76
29,15,15,15
63,63,65,63
6,6,88,6
30,55,55,55
99,39,39,39
55,11,11,11
21,21,3,21
38,65,65,65
83,83,70,83
67,32,32,32
31,31,89,31
49,49,90,49
39,39,13,39
66,42,42,42
66,66,97,66
53,53,53,53
54,54,70,54
41,41,41,41
36,36,32,36
61,22,22,22
88,88,33,88
30,30,7,30
19,51,51,51
95,95,30,95
41,41,41,41
89,89,37,89
19,85,85,85
46,46,46,46
78,51,51,51
37,37,48,37
31,96,96,96
22,22,22,22
2,1,1,1
78,89,89,89
13,41,41,41
73,73,67,73
51,10,10,10
95,72,72,72
2,2,65,65
38,38,66,38
98,43,43,43
28,40,40,40
18,45,45,45
42,50,50,50
7,18,18,18
88,4,4,4
61,61,10,61
12,12,25,12
8,46,46,46
92,92,57,92
41,41,41,41
33,8,8,8
65,15,15,15
17,17,96,17
51,19,19,19
99,99,70,99
35,11,11,11
67,73,73,73
63,36,36,36
63,36,36,36
9,9,69,9
58,13,13,13
96,96,59,96
77,50,50,50
1,1,54,54
36,64,64,64
53,83,83,83
83,62,62,62
13,58,58,58
98,98,35,98
21,3,3,3
35,98,98,98
39,25,25,25
49,73,73,73
81,81,13,81
35,46,46,46
3,3,75,3
77,77,50,77
89,89,34,34
30,95,95,95
85,85,12,85
59,52,52,52
48,48,26,48
98,35,35,35
38,65,65,65
80,97,97,97
39,25,25,25
82,82,10,82
43,43,88,43
12,12,69,12
21,21,58,21
18,65,65,65
25,0,0,0
5,5,87,5
25,32,32,32
63,63,74,63
78,78,8,78
4,88,88,88
40,40,51,40
29,80,80,80
15,15,50,15
39,33,33,33
49,23,23,23
93,30,30,30
39,22,22,22
77,79,79,79
69,59,59,59
53,53,53,53
64,79,79,79
12,12,12,12
57,80,80,80
5,5,25,5
17,17,37,37
97,97,38,97
37,37,90,90
48,48,48,48
79,99,99,99
5,5,84,5
83,57,57,57
16,16,40,16
41,78,78,44
48,48,58,58
54,54,92,54
79,16,16,16
67,50,50,50
73,10,10,10
0,0,0,0
19,31,31,31
14,14,21,14
29,93,93,93
84,84,10,10
48,80,80,80
36,36,5,36
76,56,56,47
95,95,73,73
20,20,20,20
59,59,52,59
57,57,0,57
67,93,93,93
6,50,50,26
71,73,73,73
21,3,3,3
7,74,74,74
91,91,5,5
92,22,22,22
87,58,58,58
91,91,73,91
16,89,89,89
86,7,7,7
58,58,84,58
89,89,29,89
97,97,38,97
83,26,26,26
72,18,18,18
85,93,93,93
41,48,48,48
3,65,65,65
20,20,47,20
10,25,25,25
74,7,7,7
49,49,17,17
63,7,7,7
91,91,90,91
56,56,59,56
92,54,54,54
19,19,3,19
64,80,80,80
28,28,40,28
11,74,74,74
41,41,69,41
81,81,13,81
90,27,27,27
89,89,13,89
86,86,16,86
22,36,36,36
41,11,11,45
50,65,65,65
27,10,10,10
87,87,22,87
21,21,19,21
34,1,1,1
36,36,61,36
90,37,37,37
94,94,87,94
71,71,68,71
31,66,66,66
62,62,53,62
95,95,95,95
33,59,59,59
38,19,19,19
95,95,74,95
41,41,74,41
24,24,7,24
89,56,56,56
15,15,29,15
81,13,13,13
8,32,32,32
48,78,78,78
30,30,73,30
52,52,47,52
79,46,46,46
20,25,25,25
68,68,68,68
16,16,94,16
78,30,30,30
45,10,10,10
31,37,37,37
66,65,65,65
52,52,47,52
43,38,38,38
20,20,20,20
98,2,2,2
24,24,24,24
71,49,49,49
49,49,12,49
44,5,5,5
46,55,55,55
62,51,51,51
22,86,86,86
11,37,37,37
89,89,6,89
99,50,50,50
73,91,91,18
26,26,51,26
53,53,57,53
10,10,0,10
41,37,37,37
12,12,37,12
2,2,35,2
4,4,3,4
39,93,93,93
19,19,77,19
56,56,29,56
74,74,56,74
79,79,6,79
73,39,39,39
46,35,35,35
3,63,63,63
22,22,99,99
6,6,80,80
59,33,33,33
54,65,65,65
87,87,22,87
2,6,6,6
87,87,22,87
49,5,5,5
91,91,32,91
37,33,33,33
53,36,36,36
51,33,33,33
7,7,7,7
99,99,99,99
13,87,87,87
25,84,84,84
66,66,97,66
80,80,65,80
22,40,40,40
73,73,95,73
83,11,11,11
14,14,33,33
42,42,56,42
86,86,22,86
22,10,10,10
90,74,74,74
74,78,78,78
24,24,57,24
84,8,8,8
91,91,69,30
97,97,84,97
88,50,50,50
4,4,64,4
26,26,20,26
22,39,39,39
19,50,50,50
67,73,73,73
73,67,67,67
84,75,75,75
98,66,66,66
6,82,82,82
35,21,21,31
29,29,66,29
51,51,3,51
59,59,59,59
62,62,92,62
60,60,96,60
68,68,60,68
44,10,10,10
83,83,83,83
0,0,57,0
41,41,24,41
90,90,89,89
48,48,90,48
82,82,92,82
67,93,93,73
28,10,10,10
28,28,40,28
71,71,23,71
79,79,29,38
43,43,88,43
17,37,37,37
5,37,37,37
17,17,27,17
7,14,14,14
84,13,13,1
57,57,96,57
27,99,99,99
57,25,25,25
68,68,2,68
26,26,0,0
59,59,47,59
4,27,27,27
87,87,34,87
99,99,61,61
3,3,64,3
66,66,78,78
38,79,79,79
15,15,89,15
75,75,78,75
20,20,25,20
47,47,47,47
0,0,83,0
14,14,45,14
85,69,69,69
62,62,62,62
55,44,44,44
63,63,50,50
69,27,27,27
3,74,74,74
77,93,93,30
73,73,95,73
38,38,19,38
59,65,65,65
52,47,47,47
84,12,12,12
37,37,15,37
60,60,68,60
21,21,81,21
96,47,47,47
68,68,71,68
16,16,70,16
19,19,56,19
40,40,94,40
70,70,62,70
61,61,22,22
10,10,0,10
57,39,39,37
81,21,21,21
68,68,34,68
12,33,33,33
10,84,84,84
38,42,42,43
10,10,83,10
47,47,12,47
76,49,49,49
11,11,43,11
72,72,73,72
23,93,93,93
1,73,73,73
14,31,31,31
31,19,19,19
30,49,49,49
93,91,91,84
54,54,70,54
9,9,14,9
15,15,29,15
2,70,70,70
26,26,34,26
65,65,55,65
32,91,91,91
12,12,59,12
58,18,18,18
73,67,67,67
76,76,76,76
95,95,30,95
67,67,76,67
95,95,30,95
26,51,51,51
92,54,54,54
47,32,32,32
84,25,25,25
29,34,34,34
51,92,92,92
44,44,99,44
45,45,26,45
60,60,82,60
34,34,29,34
97,64,64,64
1,32,32,32
93,73,73,75
97,42,42,42
19,50,50,50
19,80,80,80
92,92,62,92
69,56,56,56
65,80,80,80
95,73,73,73
78,11,11,11
5,25,25,25
34,34,38,34
76,76,59,76
25,84,84,84
50,97,97,23
30,30,95,30
69,69,23,69
59,59,96,59
34,42,42,42
77,89,89,89
46,98,98,98
66,66,13,66
31,31,19,31
73,93,93,93
87,10,10,10
90,90,81,90
18,18,9,18
6,50,50,50
38,38,55,38
81,81,90,81
25,25,5,25
81,15,15,15
64,42,42,42
70,83,83,83
37,37,96,37
76,76,76,76
31,78,78,78
0,0,83,0
90,81,81,81
32,1,1,1
5,5,5,5
56,8,8,8
41,41,41,41
80,4,4,4
5,20,20,20
52,59,59,59
51,66,66,66
25,25,92,25
20,20,40,20
61,10,10,10
98,98,35,98
20,20,40,20
32,67,67,67
35,35,37,37
5,89,89,58
72,30,30,30
61,61,22,61
43,43,26,26
58,58,41,58
36,36,43,43
99,99,99,99
60,60,68,60
70,70,62,70
38,98,98,94
59,96,96,96
26,55,55,55
56,56,96,56
78,44,44,44
83,83,92,83
23,69,69,69
52,59,59,59
32,55,55,55
54,54,92,54
33,38,38,38
61,61,10,61
49,31,31,31
53,53,83,53
15,15,75,15
50,50,74,50
3,3,19,3
12,85,85,85
86,41,41,41
55,43,43,43
58,58,45,58
5,5,89,89
30,95,95,95
26,27,27,27
10,70,70,70
0,10,10,10
11,35,35,35
9,5,5,5
33,74,74,74
53,53,83,53
33,89,89,89
94,94,86,94
46,8,8,8
99,99,45,99
34,36,36,36
1,92,92,92
17,76,76,76
63,77,77,77
69,69,76,69
66,66,38,66
37,37,10,37
67,67,67,67
40,40,28,40
93,67,67,67
24,24,7,24
82,82,13,82
23,67,67,67
30,30,73,73
66,66,75,66
30,54,54,54
11,98,98,2
11,11,46,11
94,94,9,94
88,88,42,42
37,55,55,55
29,4,4,4
46,46,11,11
95,95,30,95
54,54,79,54
41,41,41,41
6,6,79,6
19,24,24,24
22,22,22,22
3,24,24,24
32,32,93,93
55,4,4,4
53,53,36,53
72,72,21,72
33,33,83,33
20,20,20,20
63,63,74,63
12,12,76,12
64,64,50,64
23,5,5,5
22,73,73,73
75,85,85,85
8,77,77,77
33,33,74,33
66,58,58,58
55,19,19,19
72,85,85,85
73,91,91,91
84,84,25,84
13,81,81,81
96,96,79,96
65,34,34,34
22,78,78,78
0,0,83,0
19,19,31,19
80,4,4,4
23,23,49,49
85,85,58,85
68,68,12,12
86,40,40,40
37,37,17,37
81,42,42,42
35,46,46,46
98,10,10,10
8,49,49,49
23,60,60,60
76,76,46,76
74,74,64,74
89,89,77,89
60,60,84,60
69,69,23,23
96,17,17,17
32,65,65,65
29,29,29,29
64,38,38,38
9,9,40,9
16,16,24,16
0,0,26,0
74,65,65,65
17,17,37,17
54,51,51,51
62,62,62,62
6,77,77,77
34,34,29,34
65,14,14,14
8,12,12,12
46,65,65,65
67,67,73,67
53,53,53,53
23,49,49,49
78,45,45,45
61,61,10,61
26,26,45,26
64,93,93,93
25,25,37,25
70,70,62,70
96,96,52,96
67,67,93,67
22,86,86,86
45,74,74,74
65,37,37,37
96,96,56,96
79,79,77,79
23,23,39,23
76,76,31,76
26,29,29,29
57,39,39,39
16,1,1,1
64,64,50,64
34,34,26,34
82,82,82,82
66,65,65,65
83,53,53,53
72,74,74,74
71,23,23,23
9,98,98,98
60,60,96,60
35,36,36,16
43,50,50,50
29,29,31,29
93,97,97,97
58,13,13,13
94,9,9,9
5,25,25,32
83,83,47,83
92,62,62,62
26,57,57,57
39,33,33,33
86,65,65,65
93,74,74,74
16,16,7,7
85,85,58,85
27,78,78,78
76,31,31,31
89,90,90,90
42,42,97,42
18,18,9,18
14,6,6,6
4,3,3,3
73,99,99,99
71,33,33,33
20,20,20,20
20,89,89,89
16,5,5,5
51,51,11,51
88,88,78,88
5,5,25,5
25,25,63,25
64,78,78,78
59,12,12,12
77,77,93,93
22,22,98,22
3,27,27,27
68,60,60,60
28,28,9,28
44,44,38,44
13,13,81,81
73,73,73,73
98,11,11,11
52,52,47,52
44,80,80,80
99,25,25,25
17,65,65,65
31,38,38,38
50,50,14,50
87,87,94,87
44,44,78,44
85,85,85,85
58,58,37,58
57,57,57,57
45,45,45,45
28,31,31,31
5,5,10,5
11,35,35,35
81,21,21,21
46,2,2,2
67,73,73,73
96,47,47,47
69,23,23,23
19,84,84,84
55,72,72,72
75,75,75,75
31,63,63,63
97,21,21,21
66,89,89,89
51,26,26,26
71,71,1,71
29,63,63,63
4,63,63,63
89,85,85,85
99,74,74,74
67,67,73,67
39,39,39,39
52,52,47,52
59,59,85,59
12,12,45,12
96,96,33,96
16,2,2,2
36,36,50,36
64,64,66,64
27,37,37,56
81,13,13,13
37,15,15,15
11,46,46,46
85,85,37,85
50,39,39,39
35,54,54,54
78,66,66,66
6,54,54,54
72,21,21,21
70,54,54,54
74,4,4,4
42,42,43,43
0,0,0,0
41,41,14,41
39,42,42,42
87,94,94,43
80,43,43,43
44,91,91,91
47,52,52,52
95,24,24,24
10,86,86,86
21,21,46,21
63,63,66,63
55,77,77,77
69,12,12,12
20,20,20,20
85,85,90,85
78,83,83,83
23,96,96,96
13,13,89,13
92,47,47,47
98,70,70,70
84,84,97,84
75,75,78,75
10,19,19,19
4,98,98,98
52,52,47,52
55,73,73,73
61,61,22,61
89,89,15,15
57,57,22,57
50,84,84,84
42,38,38,50
40,40,9,40
91,75,75,75
88,66,66,66
73,50,50,50
49,49,47,49
20,20,20,20
2,54,54,54
16,16,16,16
26,93,93,93
91,91,91,91
88,94,94,94
85,37,37,37
28,28,40,28
27,27,63,27
83,83,53,83
54,54,70,54
65,31,31,31
71,71,69,71
77,77,79,79
13,58,58,58
56,56,25,56
76,17,17,17
37,17,17,17
3,64,64,64
72,43,43,43
63,97,97,97
46,46,21,46
75,75,74,75
90,90,85,90
26,26,74,26
60,60,90,60
49,49,17,49
50,50,36,50
15,17,17,17
2,64,64,64
78,78,26,78
94,94,57,94
86,87,87,87
25,5,5,5
11,43,43,43
13,90,90,90
4,4,15,4
40,78,78,78
47,47,52,47
44,44,30,30
90,90,60,90
95,95,30,95
78,5,5,5
7,7,6,7
78,26,26,26
39,39,22,39
40,15,15,15
69,76,76,76
72,3,3,3
64,38,38,38
47,96,96,96
60,60,68,60
78,86,86,86
36,36,32,65
75,75,25,75
36,36,5,36
82,82,62,82
88,88,42,88
38,27,27,91
36,63,63,63
81,55,55,55
72,77,77,77
50,50,40,40
2,84,84,84
52,52,96,52
68,68,42,68
44,99,99,99
6,6,56,6
53,0,0,0
56,56,56,56
32,80,80,80
46,64,64,64
34,34,6,34
83,83,14,83
74,4,4,3
19,31,31,31
43,43,34,43
77,77,14,77
87,87,94,87
26,26,6,26
63,63,93,63
5,71,71,71
79,6,6,6
85,89,89,89
38,19,19,19
80,31,31,31
59,59,59,59
5,36,36,36
73,73,95,73
32,32,93,32
15,15,64,64
24,24,18,24
93,77,77,77
2,2,11,2
88,88,63,50
49,49,76,49
11,11,2,11
38,38,37,38
62,62,92,62
7,7,79,7
6,6,54,6
61,61,61,61
27,5,5,5
5,5,81,81
41,41,11,41
37,25,25,25
10,84,84,84
43,43,64,43
69,23,23,23
21,21,63,21
73,73,95,73
68,68,25,68
88,88,42,88
10,53,53,53
65,77,77,77
4,74,74,42
47,96,96,96
59,59,47,47
20,20,96,20
35,83,83,83
2,70,70,70
88,88,79,88
83,83,45,83
72,79,79,79
4,26,26,26
3,50,50,50
60,60,68,60
82,82,56,82
61,61,25,61
68,68,96,68
92,82,82,82
22,92,92,92
84,5,5,5
87,87,94,87
32,67,67,67
91,91,32,91
38,38,27,27
36,36,1,36
9,9,9,9
63,63,93,63
57,83,83,83
50,50,74,50
97,64,64,64
27,96,96,96
34,55,55,55
69,37,37,37
1,32,32,32
82,82,62,82
13,37,37,37
84,21,21,21
15,15,37,15
97,97,21,21
22,22,26,26
27,33,33,33
18,18,14,18
79,79,6,79
98,98,86,98
74,4,4,4
97,97,50,97
13,85,85,85
78,66,66,66
88,96,96,96
98,35,35,35
78,44,44,44
5,91,91,91
4,4,63,63
17,17,49,49
60,60,68,60
44,44,79,44
69,15,15,15
53,53,83,53
37,13,13,13
82,82,82,82
44,44,7,44
3,21,21,21
24,7,7,7
27,99,99,99
6,6,9,9
38,74,74,74
35,46,46,46
21,21,35,21
0,0,92,0
16,86,86,86
84,84,79,84
11,98,98,98
41,37,37,37
98,25,25,25
89,89,90,89
99,99,44,44
31,31,3,31
46,11,11,11
68,68,33,68
47,47,47,47
47,96,96,96
11,35,35,35
95,95,74,95
70,92,92,92
23,23,74,23
58,58,58,58
50,97,97,97
27,38,38,38
8,8,79,79
47,52,52,52
27,27,81,85
3,32,32,32
68,68,60,68
53,53,62,53
34,98,98,98
68,68,33,68
96,17,17,17
53,83,83,83
19,9,9,9
70,83,83,83
21,21,35,21
90,58,58,58
11,36,36,36
21,21,3,21
4,42,42,42
1,1,36,1
53,39,39,39
29,77,77,77
93,29,29,29
14,80,80,80
91,91,91,91
71,71,49,23
88,42,42,42
98,98,11,98
89,89,32,32
27,27,23,27
71,60,60,60
64,50,50,50
94,94,20,94
61,99,99,99
20,75,75,75
83,83,70,83
3,31,31,31
38,74,74,74
99,99,39,99
5,85,85,85
11,11,2,11
84,84,5,5
88,98,98,98
6,6,24,6
67,67,14,67
5,39,39,39
31,31,89,31
65,64,64,64
59,96,96,96
30,30,30,30
97,97,64,97
64,35,35,35
46,35,35,35
22,22,87,22
51,50,50,50
25,25,36,25
18,44,44,44
78,78,26,78
56,96,96,96
88,6,6,6
24,24,24,24
5,5,18,5
22,94,94,94
15,15,25,25
67,73,73,73
15,15,40,15
2,35,35,35
60,23,23,23
41,41,41,41
11,64,64,64
70,70,92,70
76,17,17,17
81,89,89,89
89,26,26,26
24,41,41,41
30,73,73,73
50,50,43,50
0,0,92,0
75,75,85,75
63,65,65,79
9,78,78,78
36,36,47,36
20,20,20,20
7,7,24,24
74,66,66,66
24,24,24,24
73,73,67,73
32,67,67,67
35,98,98,53
82,82,62,82
87,87,28,87
31,31,52,31
14,14,33,14
73,23,23,23
47,96,96,96
65,61,61,61
77,50,50,4
51,11,11,11
61,61,22,22
30,30,91,30
32,46,46,46
66,37,37,36
29,29,29,29
97,38,38,38
16,16,86,16
0,0,2,0
82,82,24,82
43,88,88,88
23,81,81,81
89,89,13,13
9,44,44,44
16,94,94,94
68,68,12,68
2,2,35,2
45,10,10,10
44,63,63,63
23,71,71,71
38,38,44,44
56,40,40,40
40,40,86,40
35,98,98,98
73,79,79,79
0,0,0,0
88,11,11,11
23,49,49,49
7,7,83,7
42,63,63,63
77,84,84,84
9,98,98,98
35,98,98,98
96,96,18,96
83,92,92,92
94,94,16,94
3,3,64,3
90,90,68,90
75,66,66,66
38,38,77,38
14,37,37,37
71,60,60,60
36,35,35,72
3,19,19,19
78,18,18,18
21,21,4,21
13,81,81,81
48,25,25,25
83,83,0,83
50,24,24,24
79,79,65,65
55,56,56,56
33,33,29,31
21,21,64,21
60,60,60,60
8,8,46,8
84,84,33,84
92,54,54,54
6,84,84,97
51,88,88,88
25,87,87,87
27,55,55,55
86,86,20,86
27,44,44,44
8,15,15,15
21,3,3,3
12,12,25,12
44,44,26,44
75,66,66,66
27,84,84,84
50,97,97,97
80,80,65,80
54,6,6,6
94,94,16,94
48,13,13,13
41,41,41,41
53,53,53,53
14,22,22,22
55,55,30,55
53,62,62,62
12,12,81,12
7,7,74,74
46,43,43,43
95,95,73,95
38,38,80,38
67,73,73,73
0,0,0,0
72,72,55,72
11,11,35,11
27,25,25,10
1,50,50,50
73,73,30,30
25,90,90,90
47,47,96,47
42,97,97,97
75,75,27,75
81,81,89,81
69,77,77,77
10,78,78,78
24,7,7,7
87,1,1,1
35,2,2,2
69,69,72,69
86,39,39,39
59,37,37,37
84,36,36,36
63,42,42,42
86,32,32,32
23,33,33,33
82,82,82,82
14,14,14,14
10,61,61,61
26,97,97,97
62,54,54,54
6,98,98,98
10,5,5,5
17,17,37,17
76,76,18,76
56,84,84,9
63,63,74,63
85,85,13,85
99,99,78,99
64,14,14,14
7,7,24,24
42,42,34,42
24,24,7,24
13,20,20,20
6,82,82,82
37,37,13,37
16,16,10,16
33,60,60,17
48,48,92,48
44,99,99,99
80,63,63,63
19,19,41,19
82,82,62,82
46,21,21,21
33,33,89,33
31,31,89,31
86,86,65,86
59,23,23,23
3,3,55,3
9,9,9,9
57,57,36,57
54,28,28,28
43,43,51,43
35,11,11,11
93,93,64,93
62,62,70,62
88,88,78,88
64,93,93,50
78,78,75,78
45,70,70,70
36,42,42,29
1,1,49,1
43,43,51,43
34,1,1,1
71,71,60,71
87,84,84,84
39,23,23,33
18,18,83,18
57,98,98,98
67,67,73,67
4,4,64,63
73,73,39,39
41,41,87,41
76,76,98,98
73,72,72,72
43,43,4,4
94,94,96,94
25,76,76,76
63,32,32,32
71,71,23,71
15,15,85,15
52,59,59,59
38,38,65,38
30,30,18,30
64,50,50,50
30,30,73,30
23,71,71,71
35,35,98,35
74,74,38,74
36,36,1,36
76,76,76,76
96,96,47,47
17,85,85,85
31,43,43,43
76,76,17,76
88,1,1,1
3,3,63,3
63,63,36,63
2,2,11,2
77,77,19,77
49,49,29,49
92,70,70,70
17,96,96,96
80,66,66,50
89,89,88,88
3,3,47,3
88,88,43,88
26,26,77,26
41,41,41,41
79,79,38,79
32,95,95,95
62,14,14,14
55,44,44,44
20,20,5,20
98,50,50,50
26,26,45,26
17,17,76,17
1,1,73,1
32,50,50,50
43,50,50,50
85,56,56,56
72,85,85,85
59,59,96,59
24,24,24,24
13,2,2,2
31,51,51,51
14,14,54,14
42,42,78,42
40,85,85,85
33,31,31,31
20,20,25,20
68,68,49,68
23,73,73,73
62,62,14,62
24,24,24,24
55,65,65,25
10,78,78,78
22,61,61,61
70,47,47,47
79,79,46,79
73,73,30,73
45,45,6,45
84,25,25,25
9,9,79,9
70,92,92,92
96,52,52,52
97,97,63,97
33,33,49,33
67,73,73,73
21,48,48,8
90,59,59,59
62,82,82,82
57,86,86,86
25,25,25,25
54,54,39,39
69,30,30,30
40,11,11,11
41,14,14,18
93,89,89,89
9,9,81,9
83,45,45,45
7,79,79,79
25,26,26,26
13,58,58,58
90,90,58,90
16,16,84,84
12,85,85,85
48,48,48,48
50,50,35,50
37,37,81,37
49,49,37,37
60,60,17,60
36,32,32,32
37,68,68,68
39,39,33,33
65,23,23,23
91,91,73,91
70,58,58,58
90,90,89,90
99,67,67,67
10,61,61,61
4,74,74,74
21,86,86,86
48,48,8,48
36,36,64,36
31,29,29,29
66,66,74,74
5,45,45,45
92,43,43,43
93,27,27,27
60,25,25,25
50,66,66,66
93,74,74,74
28,83,83,83
49,49,37,37
32,35,35,35
79,79,9,79
98,98,56,98
86,86,86,86
30,30,99,30
64,2,2,2
18,84,84,84
44,91,91,91
13,13,81,13
99,30,30,30
27,27,44,27
69,9,9,9
87,87,84,87
6,11,11,11
22,39,39,39
50,50,36,50
90,13,13,13
71,71,12,12
20,83,83,83
91,91,1,91
90,90,13,90
71,71,60,71
49,49,96,49
42,42,56,42
57,96,96,96
20,20,20,20
63,63,80,63
67,67,73,67
12,73,73,73
91,91,26,91
39,39,8,39
20,7,7,7
73,73,91,73
52,47,47,47
69,69,9,69
56,56,47,56
10,28,28,28
51,84,84,84
44,57,57,57
62,70,70,70
62,83,83,83
43,43,51,43
30,30,55,30
6,6,82,6
99,22,22,22
35,64,64,65
79,79,65,79
35,98,98,98
9,11,11,11
20,20,95,20
79,26,26,26
15,17,17,17
87,87,87,87
37,37,96,37
20,77,77,77
60,60,60,60
33,33,96,33
67,73,73,73
92,54,54,70
73,96,96,96
88,88,81,88
38,80,80,18
90,90,17,90
70,70,26,26
77,98,98,40
84,26,26,26
16,81,81,81
18,29,29,29
80,80,51,80
51,14,14,14
42,42,66,42
68,68,68,68
18,55,55,55
24,7,7,7
19,27,27,27
6,37,37,37
57,54,54,45
21,55,55,55
42,42,8,42
39,39,13,39
10,10,93,10
20,20,84,20
9,87,87,87
4,3,3,3
51,51,70,51
1,82,82,82
14,5,5,5
53,53,83,53
7,63,63,63
60,60,33,60
53,53,53,53
90,81,81,81
43,43,57,43
62,62,92,62
38,70,70,70
76,76,76,76
84,84,40,84
46,97,97,97
32,32,89,32
54,92,92,92
34,34,43,43
29,45,45,45
65,86,86,86
72,55,55,55
65,65,32,65
10,22,22,78
25,25,58,25
7,83,83,83
48,48,62,48
90,90,81,90
94,94,86,94
42,63,63,31
4,4,50,4
55,33,33,33
99,74,74,74
68,68,12,68
6,6,79,6
24,50,50,50
82,82,6,82
43,42,42,42
71,71,23,71
31,31,38,31
75,96,96,96
26,45,45,45
49,49,12,49
98,98,35,98
25,25,63,25
62,92,92,92
73,50,50,50
2,35,35,35
81,90,90,90
99,99,99,99
11,11,46,11
31,85,85,85
82,82,62,82
56,79,79,63
3,63,63,63
88,42,42,27
62,62,54,62
8,8,42,8
73,93,93,93
20,20,42,20
44,68,68,68
80,14,14,14
89,89,6,89
0,83,83,83
23,23,20,23
16,16,83,16
96,96,85,96
24,24,7,7
26,45,45,45
93,97,97,97
6,24,24,24
53,53,62,53
93,37,37,37
19,52,52,52
49,49,96,49
11,2,2,2
45,88,88,88
27,5,5,5
26,64,64,64
82,82,53,82
84,25,25,25
28,2,2,2
1,1,93,1
56,56,84,84
26,79,79,79
57,57,6,57
60,60,96,60
18,86,86,86
55,5,5,5
71,71,23,71
56,56,56,56
47,52,52,52
21,21,4,21
36,78,78,78
9,9,45,9
41,41,63,41
24,24,24,24
75,75,78,75
5,5,25,25
32,32,92,32
12,12,60,12
57,57,15,57
84,84,10,84
76,76,76,76
65,42,42,42
12,12,71,12
21,3,3,19
23,68,68,68
76,76,76,76
29,29,29,29
57,0,0,0
75,75,66,75
32,32,32,32
25,16,16,16
96,47,47,47
56,56,59,56
49,49,23,49
8,37,37,37
19,3,3,3
98,95,95,95
39,39,18,39
71,71,68,71
46,46,98,46
3,19,19,77
41,65,65,65
64,50,50,50
37,60,60,60
8,8,81,8
13,13,90,13
99,99,53,99
31,78,78,78
35,98,98,98
52,52,96,52
73,77,77,77
89,26,26,26
2,2,84,84
54,14,14,14
97,64,64,38
73,73,71,73
